385,2020-04-13,Manipur,1,0,2
386,2020-04-13,Mizoram,0,0,1
387,2020-04-13,Nagaland,0,0,1
388,2020-04-13,Odisha,12,1,54
389,2020-04-13,Puducherry,1,0,7
390,2020-04-13,Punjab,14,11,167
391,2020-04-13,Rajasthan,21,3,812
392,2020-04-13,Tamil Nadu,50,11,1075
393,2020-04-13,Telangana,100,16,562
394,2020-04-13,Tripura,0,0,2
395,2020-04-13,Uttarakhand,5,0,35
396,2020-04-13,Uttar Pradesh,47,5,483
397,2020-04-13,West Bengal,29,7,152
398,2020-04-14,Andhra Pradesh,14,9,473
399,2020-04-14,Andaman and Nicobar Islands,10,0,11
400,2020-04-14,Arunachal Pradesh,0,0,1
401,2020-04-14,Assam,0,1,31
402,2020-04-14,Bihar,26,1,66
403,2020-04-14,Chandigarh,7,0,21
404,2020-04-14,Chhattisgarh,10,0,31
405,2020-04-14,Delhi,30,28,1510
406,2020-04-14,Goa,5,0,7
407,2020-04-14,Gujarat,55,26,617
408,2020-04-14,Haryana,34,3,199
409,2020-04-14,Himachal Pradesh,13,1,32
410,2020-04-14,Jammu and Kashmir,16,4,270
411,2020-04-14,Jharkhand,0,2,24
412,2020-04-14,Karnataka,65,9,258
413,2020-04-14,Kerala,198,3,379
414,2020-04-14,Ladakh,10,0,15
415,2020-04-14,Madhya Pradesh,51,50,730
416,2020-04-14,Maharashtra,229,160,2337
417,2020-04-14,Manipur,1,0,2
418,2020-04-14,Meghalaya,0,0,1
419,2020-04-14,Mizoram,0,0,1
420,2020-04-14,Nagaland,0,0,1
421,2020-04-14,Odisha,18,1,55
422,2020-04-14,Puducherry,1,0,7
423,2020-04-14,Punjab,14,12,176
424,2020-04-14,Rajasthan,133,3,879
425,2020-04-14,Tamil Nadu,58,11,1173
426,2020-04-14,Telangana,100,17,624
427,2020-04-14,Tripura,0,0,2
428,2020-04-14,Uttarakhand,7,0,35
429,2020-04-14,Uttar Pradesh,49,5,657
430,2020-04-14,West Bengal,36,7,190
431,2020-04-15,Andaman and Nicobar Islands,10,0,11
432,2020-04-15,Andhra Pradesh,16,9,503
433,2020-04-15,Arunachal Pradesh,0,0,1
434,2020-04-15,Assam,0,1,33
435,2020-04-15,Bihar,29,1,70
436,2020-04-15,Chandigarh,7,0,21
437,2020-04-15,Chhattisgarh,13,0,33
438,2020-04-15,Delhi,30,30,1561
439,2020-04-15,Goa,5,0,7
440,2020-04-15,Gujarat,59,30,695
441,2020-04-15,Haryana,34,3,199
442,2020-04-15,Himachal Pradesh,13,1,33
443,2020-04-15,Jammu and Kashmir,30,4,278
444,2020-04-15,Jharkhand,0,2,27
445,2020-04-15,Karnataka,75,11,277
446,2020-04-15,Kerala,211,3,387
447,2020-04-15,Ladakh,10,0,17
448,2020-04-15,Madhya Pradesh,64,53,987
449,2020-04-15,Maharashtra,259,178,2687
450,2020-04-15,Manipur,1,0,2
451,2020-04-15,Meghalaya,0,1,7
452,2020-04-15,Mizoram,0,0,1
453,2020-04-15,Nagaland,0,0,0
454,2020-04-15,Odisha,18,1,60
455,2020-04-15,Puducherry,1,0,7
456,2020-04-15,Punjab,14,13,186
457,2020-04-15,Rajasthan,147,3,1005
458,2020-04-15,Tamil Nadu,81,12,1204
459,2020-04-15,Telangana,120,18,647
460,2020-04-15,Tripura,0,0,2
461,2020-04-15,Uttarakhand,9,0,37
462,2020-04-15,Uttar Pradesh,51,11,735
463,2020-04-15,West Bengal,37,7,213
464,2020-04-16,Andaman and Nicobar Islands,10,0,11
465,2020-04-16,Andhra Pradesh,20,14,534
466,2020-04-16,Arunachal Pradesh,0,0,1
467,2020-04-16,Assam,5,1,33
468,2020-04-16,Bihar,29,1,74
469,2020-04-16,Chandigarh,7,0,21
470,2020-04-16,Chhattisgarh,17,0,33
471,2020-04-16,Delhi,42,32,1578
472,2020-04-16,Goa,5,0,7
473,2020-04-16,Gujarat,64,36,871
474,2020-04-16,Haryana,43,3,205
475,2020-04-16,Himachal Pradesh,16,1,35
476,2020-04-16,Jammu and Kashmir,36,4,300
477,2020-04-16,Jharkhand,0,2,28
478,2020-04-16,Karnataka,82,13,315
479,2020-04-16,Kerala,218,3,388
480,2020-04-16,Ladakh,10,0,17
481,2020-04-16,Madhya Pradesh,64,53,1120
482,2020-04-16,Maharashtra,295,187,2919
483,2020-04-16,Manipur,1,0,2
484,2020-04-16,Meghalaya,0,1,7
485,2020-04-16,Mizoram,0,0,1
486,2020-04-16,Nagaland,0,0,0
487,2020-04-16,Odisha,18,1,60
488,2020-04-16,Puducherry,1,0,7
489,2020-04-16,Punjab,27,13,186
490,2020-04-16,Rajasthan,147,3,1023
491,2020-04-16,Tamil Nadu,118,14,1242
492,2020-04-16,Telangana,120,18,698
493,2020-04-16,Tripura,1,0,2
494,2020-04-16,Uttarakhand,9,0,37
495,2020-04-16,Uttar Pradesh,68,13,773
